40 2 2
1 -1.22876405018169 0.617793412479332
1 -0.513012712887353 0.297594619262172
1 -0.163635840750459 -1.91681743556879
1 0.341752509896868 0.314567366171063
1 -0.717254657460109 -1.68228071823811
1 -1.25332985557124 -0.225628922889718
1 -0.0676813032448596 -0.85485275527947
1 0.862988717969539 -0.211005163223495
1 2.68922589888854 -0.113847907293254
1 0.0714319588002438 1.45938511360555
1 2.1083737957906 -1.18393211101568
1 -1.27516932278977 1.59480509884364
1 -0.282410868262464 2.01913987394213
1 1.53986366502817 0.266448510653694
1 0.164511606259083 -2.35905521936142
1 1.33881890134892 1.39471330063276
1 -1.09568036239785 1.29105419450835
1 -0.820099970454803 -1.14841465715214
1 -0.694486006744528 -1.25086743528789
1 -1.62636766752244 1.26705682639611
2 9.13357596184516 9.56432225752218
2 11.7272294503711 10.4873378047857
2 9.55123748787617 9.66394526798961
2 10.3726339264009 9.05544315149804
2 9.04529628912442 8.22476087285693
2 12.2434819845259 9.7584273300784
2 10.047258598297 9.19339804883105
2 10.6354251860122 10.7267602965744
2 9.41459047111664 9.79575478251702
2 10.1845595638393 11.7343025830023
2 10.3438178179385 8.38124806386081
2 11.8088477327507 9.09783170846244
2 9.67340403014865 9.77688723589875
2 10.3054817520703 8.87633354129441
2 9.14149456298194 10.0916501238189
2 10.8387477877769 10.1441898494209
2 8.95715017016007 9.22799590742792
2 8.37421217768457 12.2443401252436
2 9.94522729500217 8.20544954022344
2 10.3850828679122 8.90195211836042
